Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
rick-32.csv.txt,1,135,23.40,95.55,21.65,3.92,4.82,9.63,85.19,53.33,25.19,17.04,4.44,1.48,8.89,2.22,0.00,8.15,4.44,11.11,12.59,5.19,2.22,1.48,20.74,5.93,1.48,2.96,0.00,1.48,11.11,4.44,6.67,2.22,0.74,1.48,16.30,0.74,0.74,0.00,3.70,8.15,2.96,0.74,1.48,2.96,0.74,2.22,0.74,0.00,0.00,0.74,2.96,1.48,0.74,0.74,0.00,11.11,2.22,2.96,2.22,3.70,1.48,2.96,14.07,2.96,10.37,2.22,7.41,0.00,0.74,0.74,0.00,0.74,0.74,0.00,8.15,1.48,1.48,0.74,2.22,1.48,56.30,8.89,10.37,0.00,0.00,2.22,23.70,2.96,0.00,8.15,0.00,0.00
rick-153.csv.txt,1,130,5.11,82.21,58.61,7.80,5.65,6.15,88.46,61.54,30.00,20.77,6.92,0.00,10.00,3.85,0.00,9.23,2.31,9.23,13.08,5.38,3.08,3.85,23.85,3.08,0.00,6.15,0.77,0.77,3.08,0.77,2.31,0.00,1.54,0.77,16.92,1.54,0.00,4.62,0.77,9.23,2.31,0.77,0.77,2.31,0.77,4.62,0.00,0.00,0.00,0.00,0.77,0.00,0.77,0.77,0.00,5.38,0.77,0.77,3.08,0.77,0.00,4.62,15.38,3.08,13.08,3.08,7.69,3.85,0.77,0.00,0.00,0.00,3.08,0.77,7.69,2.31,2.31,0.00,5.38,0.00,34.62,3.85,8.46,0.00,0.00,6.92,6.92,3.08,0.00,5.38,0.00,0.00
rick-143.csv.txt,1,182,27.98,88.65,19.94,4.02,6.28,7.14,84.62,50.00,22.53,14.29,3.85,1.65,6.04,1.65,1.10,8.24,4.95,9.34,10.99,5.49,1.65,2.75,19.23,3.30,2.20,4.40,0.55,3.30,8.79,3.30,5.49,1.10,1.65,0.00,14.84,0.00,0.00,0.55,3.85,13.74,4.40,1.65,1.10,2.20,2.75,2.20,2.20,0.00,0.00,2.20,0.55,0.55,0.00,0.00,0.00,5.49,1.65,1.10,2.20,1.10,0.55,2.75,14.84,0.55,8.24,1.10,5.49,1.65,0.00,0.55,1.10,0.00,1.10,1.10,7.69,1.65,1.10,0.55,3.30,1.10,35.71,5.49,10.44,0.00,0.00,2.75,8.24,1.65,0.00,7.14,0.00,0.00
rick-82.csv.txt,1,170,20.76,90.21,32.26,36.08,6.80,6.47,85.88,58.24,21.18,15.88,2.94,2.35,1.18,0.00,9.41,5.29,7.65,7.06,14.12,3.53,7.06,1.18,25.29,1.76,0.00,3.53,4.12,0.00,5.29,2.94,2.35,0.00,1.18,1.18,17.06,1.18,0.00,0.00,0.00,6.47,1.18,1.18,1.76,0.59,0.00,2.94,0.00,0.00,0.00,0.00,1.76,0.59,0.59,0.59,0.00,12.35,2.94,2.35,4.12,2.94,0.00,1.76,17.06,3.53,12.94,3.53,5.88,4.12,0.00,0.00,0.59,0.59,0.00,0.59,0.59,0.59,0.00,0.00,0.00,0.00,21.76,9.41,4.12,0.00,0.00,2.35,2.94,0.59,0.00,2.35,0.00,0.00
rick-92.csv.txt,1,200,30.73,67.36,36.95,54.00,7.69,15.00,81.50,57.00,15.00,9.50,3.50,1.50,4.00,0.00,0.50,5.50,9.00,7.50,13.00,9.50,4.00,3.00,20.50,2.50,0.50,1.00,0.00,1.00,5.50,3.50,2.00,0.00,1.00,0.00,8.50,0.50,0.00,0.50,0.00,8.50,3.00,0.50,2.00,0.50,1.50,2.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,2.00,1.00,3.00,0.00,0.50,7.50,9.00,1.00,12.50,3.00,8.00,1.50,2.00,0.00,0.00,0.00,1.00,0.50,6.00,1.00,0.00,0.50,4.00,0.00,24.00,6.00,7.00,0.00,0.00,3.00,4.50,0.00,0.50,3.00,0.00,0.00
rick-128.csv.txt,1,188,10.09,45.75,90.09,1.30,7.23,7.45,94.15,60.11,28.19,18.09,12.23,1.60,4.26,0.00,0.00,10.11,5.32,8.51,13.83,4.26,2.66,3.72,25.00,2.66,1.06,4.79,0.00,0.53,8.51,2.66,5.85,0.53,2.13,2.13,14.89,4.26,0.53,2.13,2.66,13.30,5.32,1.06,1.06,1.06,0.53,4.26,3.72,1.60,1.06,1.06,5.32,4.79,0.00,0.00,0.00,6.91,4.79,0.00,0.53,1.06,0.53,5.85,14.89,0.00,7.98,0.53,5.32,2.13,1.06,1.60,1.60,0.00,1.60,0.00,4.26,1.60,0.00,0.53,1.06,1.06,31.91,9.57,10.64,0.00,0.00,4.79,0.53,0.53,0.53,5.32,0.00,0.00
rick-138.csv.txt,1,220,20.92,75.24,12.48,51.27,7.59,10.91,87.73,58.64,25.91,18.64,6.82,0.91,4.55,6.36,0.00,7.27,5.91,12.73,13.64,3.64,4.09,3.64,22.27,4.09,0.91,2.27,0.45,0.91,8.64,5.00,3.64,0.91,1.82,0.91,15.91,0.91,0.45,0.45,6.82,14.09,2.27,1.36,4.09,4.55,0.91,3.18,2.73,0.91,0.45,1.36,0.45,0.00,0.00,0.45,0.00,6.82,1.82,1.36,3.18,0.91,1.82,1.36,16.82,2.27,12.27,4.09,6.82,2.27,0.91,0.00,0.45,0.00,0.00,0.00,6.36,0.91,2.27,0.91,2.27,0.91,33.18,8.18,10.00,0.00,0.00,1.82,3.64,0.45,0.00,9.09,0.00,0.00
rick-59.csv.txt,1,190,8.69,99.00,5.83,65.65,5.94,10.53,88.42,57.89,28.42,20.00,4.74,4.21,9.47,1.58,0.00,8.42,5.26,7.89,13.68,4.74,3.16,3.16,22.63,5.26,1.58,2.63,0.00,1.58,8.42,5.26,3.16,0.00,1.05,1.05,21.58,1.05,0.00,0.00,2.63,10.00,2.63,0.53,3.68,2.11,0.53,2.11,1.58,0.53,1.05,0.00,1.58,1.05,1.05,0.00,0.00,6.84,4.74,0.53,1.05,0.00,0.53,1.58,21.05,1.05,7.37,1.58,4.21,1.58,0.00,1.58,0.00,0.00,1.05,0.00,3.68,0.53,0.00,1.05,1.58,0.00,37.89,10.00,8.95,0.00,0.00,1.58,6.32,1.05,0.53,9.47,0.00,0.00
rick-49.csv.txt,1,195,12.70,65.94,17.46,54.74,5.74,9.74,88.72,55.90,26.15,17.44,7.69,1.03,5.13,3.59,0.00,8.72,7.18,7.18,14.87,3.08,4.62,2.56,24.10,3.59,1.03,3.59,1.03,0.51,10.77,6.15,4.62,0.51,4.10,0.00,14.36,1.03,0.00,2.56,3.08,9.74,4.10,0.51,1.03,1.54,0.51,2.56,1.54,0.00,1.03,0.51,1.54,0.51,0.00,1.03,0.00,4.62,1.54,0.00,2.56,0.51,0.00,2.56,17.95,1.54,5.64,1.03,4.62,0.00,0.51,1.03,0.00,0.00,2.05,2.56,9.74,3.59,0.51,3.08,1.54,1.03,40.00,11.28,9.23,0.00,0.00,4.62,3.59,2.56,0.00,8.72,0.00,0.00
rick-191.csv.txt,1,177,30.10,32.57,9.11,11.23,5.21,10.73,86.44,56.50,22.60,14.12,6.78,0.56,2.82,3.95,0.00,8.47,7.34,11.30,15.25,2.26,1.69,5.08,23.16,2.82,1.13,1.69,0.56,3.95,4.52,1.69,2.82,0.00,2.26,0.56,9.04,0.56,0.00,0.00,4.52,12.43,2.26,0.00,3.95,2.82,1.13,3.95,0.56,0.56,0.00,0.00,1.69,0.56,0.00,0.00,1.13,3.95,1.13,0.56,1.69,0.56,0.00,2.82,19.21,0.56,7.91,1.69,5.65,0.56,0.56,2.82,0.00,0.00,1.13,0.56,3.39,1.13,0.00,0.56,2.26,0.00,34.46,12.99,5.08,0.00,0.00,2.26,5.08,0.00,0.00,9.04,0.00,0.00
rick-181.csv.txt,1,202,28.95,85.08,67.73,2.96,7.21,9.41,89.60,58.42,23.76,15.35,4.46,2.97,4.95,2.48,0.50,8.42,6.44,10.89,11.88,5.94,2.97,1.49,21.29,3.47,0.99,4.46,3.47,0.99,2.48,0.00,2.48,0.00,1.98,0.00,11.88,0.00,0.50,0.00,2.97,8.91,3.47,0.99,0.99,0.99,0.50,1.98,1.49,0.00,0.00,0.99,1.49,0.99,0.00,0.00,0.50,7.43,2.97,0.99,1.49,1.98,0.00,4.46,14.85,1.49,17.33,2.48,8.91,5.94,0.99,0.50,0.00,0.00,1.49,0.99,2.48,1.49,0.00,0.00,0.99,0.00,28.22,8.91,5.94,0.00,0.00,3.96,2.97,1.98,0.00,4.46,0.00,0.00
rick-175.csv.txt,1,120,6.95,98.11,7.84,2.89,4.14,10.00,90.83,56.67,28.33,19.17,4.17,2.50,8.33,0.00,4.17,9.17,4.17,5.83,11.67,4.17,4.17,3.33,19.17,6.67,1.67,6.67,0.00,1.67,9.17,3.33,5.83,0.00,5.83,0.00,21.67,0.83,1.67,0.00,1.67,17.50,0.83,5.00,1.67,3.33,3.33,3.33,0.83,0.00,0.83,0.00,3.33,0.00,2.50,0.00,0.00,11.67,4.17,1.67,3.33,2.50,0.00,2.50,12.50,0.83,5.83,1.67,2.50,1.67,1.67,0.00,0.00,0.00,0.83,5.83,5.83,0.83,0.00,3.33,0.83,0.83,38.33,12.50,5.83,0.00,0.00,5.00,9.17,1.67,0.00,4.17,0.00,0.00
rick-165.csv.txt,1,94,8.22,62.52,71.83,4.35,3.62,7.45,88.30,53.19,31.91,21.28,13.83,1.06,6.38,0.00,0.00,10.64,1.06,9.57,14.89,2.13,0.00,2.13,27.66,3.19,2.13,8.51,0.00,0.00,4.26,1.06,3.19,0.00,1.06,0.00,13.83,1.06,0.00,1.06,4.26,8.51,4.26,0.00,2.13,1.06,0.00,1.06,1.06,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,7.45,2.13,2.13,2.13,1.06,2.13,0.00,22.34,0.00,7.45,3.19,4.26,0.00,0.00,0.00,0.00,0.00,1.06,1.06,13.83,1.06,2.13,1.06,10.64,0.00,56.38,9.57,13.83,0.00,0.00,7.45,13.83,4.26,0.00,7.45,0.00,0.00
rick-14.csv.txt,1,231,12.25,60.26,70.57,58.53,7.00,8.66,88.31,54.98,25.11,16.45,9.09,0.00,7.36,0.00,0.00,8.66,3.46,10.82,13.85,4.33,4.33,3.90,24.68,6.93,2.16,2.16,0.43,0.87,5.19,3.46,1.73,0.43,0.00,0.00,12.12,1.30,0.43,0.00,0.00,13.42,5.63,0.43,2.60,0.00,0.87,3.90,0.87,0.87,0.00,0.00,3.90,0.43,3.03,1.30,0.00,6.49,0.87,0.00,2.60,2.60,0.87,1.73,19.05,0.87,8.23,1.30,4.76,3.03,2.16,0.43,0.00,0.87,0.00,0.00,3.90,0.00,1.30,1.30,1.30,0.87,38.53,11.26,12.99,0.00,0.00,2.16,1.73,2.60,0.00,7.79,0.00,0.00
rick-66.csv.txt,1,127,20.90,94.22,51.73,1.00,4.23,7.09,91.34,50.39,27.56,21.26,8.66,0.00,12.60,0.00,0.00,6.30,3.94,9.45,11.81,2.36,2.36,1.57,25.20,5.51,0.00,3.94,3.15,1.57,12.60,3.94,8.66,2.36,2.36,0.00,17.32,0.00,0.00,0.00,0.79,11.81,3.15,3.15,1.57,3.15,0.79,1.57,0.79,0.79,0.00,0.00,3.15,0.79,0.00,0.00,0.00,4.72,3.15,0.79,0.79,0.00,0.79,0.79,19.69,1.57,9.45,2.36,7.09,0.00,0.79,1.57,0.00,0.00,0.79,0.00,7.09,2.36,0.79,1.57,3.15,0.00,41.73,12.60,7.09,0.00,0.00,3.94,8.66,0.79,0.00,8.66,0.00,0.00
rick-76.csv.txt,1,254,24.28,54.70,56.94,98.91,8.19,10.63,90.55,56.69,25.59,15.75,9.84,1.97,3.54,0.39,0.00,9.84,5.91,9.84,10.24,5.12,4.72,0.79,19.29,5.12,0.79,3.15,1.18,3.94,7.48,6.69,0.79,0.39,0.39,0.00,9.06,0.00,0.00,0.00,0.39,8.66,2.36,0.39,0.39,2.36,0.79,2.36,2.36,0.79,1.57,0.00,1.57,0.39,0.39,0.39,0.00,7.09,2.36,0.00,1.18,2.36,1.18,4.33,12.20,0.79,8.27,0.79,4.33,3.15,2.76,0.79,0.00,0.39,0.39,0.00,7.09,0.39,0.79,2.76,2.76,0.00,32.28,7.09,12.60,0.00,0.00,2.36,3.15,0.79,1.57,4.33,0.00,0.39
rick-117.csv.txt,1,83,54.75,83.25,18.69,10.54,2.77,10.84,85.54,39.76,20.48,7.23,2.41,2.41,2.41,0.00,0.00,13.25,7.23,6.02,9.64,1.20,1.20,0.00,15.66,4.82,0.00,2.41,7.23,2.41,8.43,3.61,4.82,0.00,3.61,0.00,9.64,0.00,1.20,0.00,1.20,6.02,0.00,2.41,0.00,0.00,3.61,0.00,0.00,0.00,0.00,0.00,2.41,1.20,0.00,0.00,0.00,6.02,3.61,0.00,2.41,0.00,0.00,1.20,13.25,1.20,13.25,1.20,8.43,3.61,0.00,0.00,0.00,0.00,3.61,0.00,16.87,2.41,2.41,6.02,4.82,1.20,56.63,14.46,8.43,0.00,0.00,2.41,22.89,0.00,0.00,8.43,0.00,0.00
rick-107.csv.txt,1,229,2.69,97.23,80.69,2.54,7.16,6.11,91.70,58.52,31.44,22.71,7.42,2.18,9.61,3.49,0.00,8.73,0.87,8.73,12.23,9.61,3.93,0.44,27.95,5.24,0.87,5.24,0.00,1.31,4.37,0.87,3.49,0.87,0.00,1.31,18.34,0.00,0.44,0.00,5.68,14.85,9.17,1.75,1.31,0.00,1.31,2.62,3.06,1.31,0.00,1.75,0.44,0.00,0.44,0.00,0.00,6.11,2.62,1.31,1.75,0.87,0.87,2.62,22.71,1.75,11.79,2.18,6.99,2.62,0.44,0.44,0.00,0.00,0.00,0.87,6.11,0.44,1.75,0.44,2.62,0.87,35.81,6.55,11.35,0.00,0.00,3.06,5.24,2.62,0.00,6.99,0.00,0.00
rick-93.csv.txt,1,199,7.41,81.72,31.40,99.00,6.03,9.55,92.46,56.78,25.13,20.10,8.54,0.50,6.03,1.01,4.02,5.03,4.52,6.53,12.56,7.54,4.02,3.02,22.11,3.52,1.51,2.01,0.00,3.02,12.56,10.05,2.51,0.50,0.50,0.00,16.58,1.01,0.00,0.00,3.02,15.58,4.02,2.51,2.51,3.02,3.52,2.01,1.51,0.50,0.00,1.01,2.01,0.50,1.01,0.00,0.00,7.54,1.01,0.00,2.51,2.51,1.51,4.52,15.58,0.50,7.04,1.01,3.02,3.02,0.50,0.50,0.00,0.00,1.51,0.50,6.53,0.50,0.00,1.01,5.03,0.00,36.18,15.58,11.56,0.00,0.00,0.50,3.02,1.01,0.00,4.52,0.00,0.00
rick-83.csv.txt,1,120,34.14,50.00,37.98,25.77,4.80,10.00,85.83,52.50,23.33,10.00,5.83,1.67,1.67,0.00,0.83,13.33,7.50,10.00,15.83,0.83,1.67,2.50,22.50,3.33,0.83,4.17,0.83,6.67,8.33,4.17,4.17,1.67,2.50,0.00,8.33,0.83,0.00,0.00,0.00,8.33,0.83,0.83,0.83,0.00,3.33,2.50,1.67,0.00,0.83,0.00,1.67,0.00,0.00,0.00,1.67,8.33,2.50,0.83,3.33,1.67,0.00,4.17,16.67,0.00,10.83,3.33,6.67,0.83,0.00,0.00,0.00,0.00,0.83,1.67,5.83,0.83,2.50,0.83,3.33,0.00,41.67,11.67,9.17,0.00,0.00,2.50,6.67,0.83,1.67,9.17,0.00,0.00
rick-48.csv.txt,1,144,27.87,79.76,70.93,86.13,6.55,16.67,90.97,50.69,21.53,11.81,3.47,2.08,6.25,0.00,0.00,9.72,4.86,8.33,11.11,6.25,1.39,2.08,18.06,3.47,2.08,2.78,0.69,0.00,9.03,6.25,2.78,0.00,1.39,0.00,9.03,0.00,0.69,0.00,0.69,10.42,1.39,0.69,2.08,4.17,1.39,2.08,1.39,0.69,0.00,0.00,2.08,1.39,0.69,0.00,0.00,9.72,2.08,2.08,3.47,1.39,1.39,2.78,12.50,2.78,19.44,2.78,6.25,11.81,1.39,0.69,0.00,0.00,2.08,0.00,12.50,1.39,0.69,2.08,6.94,1.39,33.33,7.64,9.72,0.00,0.00,2.78,6.94,0.69,0.00,5.56,0.00,0.00
rick-58.csv.txt,1,137,24.40,84.66,55.95,53.20,4.72,10.22,87.59,54.74,24.82,21.17,8.03,2.92,6.57,0.00,3.65,3.65,3.65,11.68,9.49,6.57,2.19,2.92,18.25,4.38,1.46,1.46,0.73,0.00,8.76,5.11,3.65,0.73,2.92,0.00,17.52,0.00,2.19,0.00,0.73,9.49,0.00,0.73,2.19,4.38,0.73,2.92,2.19,0.73,0.00,0.73,0.73,0.00,0.00,0.73,0.00,13.87,4.38,0.00,5.84,3.65,0.00,0.00,14.60,1.46,13.14,2.92,10.22,0.00,0.73,0.00,1.46,1.46,1.46,0.00,9.49,2.92,0.00,0.73,4.38,0.00,40.88,10.95,9.49,0.00,0.00,1.46,10.22,0.73,1.46,6.57,0.00,0.00
rick-180.csv.txt,1,193,27.00,95.61,18.15,2.63,6.23,9.33,90.16,53.89,21.76,12.44,2.07,4.66,5.70,0.00,0.00,9.33,5.70,10.36,12.95,6.22,3.11,1.55,23.32,3.63,2.59,3.11,3.63,1.04,8.81,3.11,5.70,0.52,4.66,0.52,17.62,0.00,0.00,0.00,1.04,8.81,1.04,0.00,3.11,2.07,0.00,4.66,4.15,0.00,3.63,0.52,0.52,0.00,0.00,0.52,0.00,13.47,5.18,2.07,4.15,2.07,1.55,2.59,16.06,1.55,10.88,2.07,6.74,2.07,0.52,0.00,0.52,0.00,2.07,0.52,6.74,2.59,1.04,0.52,0.52,1.04,37.82,8.81,10.36,0.00,0.00,4.15,5.18,1.55,0.00,7.77,0.00,0.00
rick-190.csv.txt,1,206,30.33,68.62,82.89,1.00,6.44,8.25,93.20,54.37,23.79,13.59,7.77,0.49,4.85,0.00,0.49,10.19,6.31,9.22,10.68,3.88,3.88,1.46,22.82,3.88,0.49,3.40,0.00,0.97,6.31,1.46,4.85,0.00,2.91,0.49,12.62,0.00,0.49,0.00,1.94,12.14,5.83,0.97,0.00,0.49,3.40,1.46,2.91,0.97,0.49,0.97,2.43,1.94,0.00,0.49,0.00,6.31,0.97,0.49,2.43,1.94,0.97,4.85,18.45,0.00,11.65,2.43,4.85,4.37,0.00,0.49,1.46,0.00,1.46,0.49,8.74,2.43,0.49,0.97,3.88,0.97,33.01,9.22,10.68,0.00,0.00,2.43,3.88,1.94,0.00,4.85,0.00,0.00
rick-139.csv.txt,1,104,13.27,50.00,17.46,1.00,4.52,5.77,89.42,58.65,31.73,13.46,5.77,0.00,6.73,0.96,0.00,18.27,5.77,7.69,15.38,0.96,0.00,1.92,25.00,1.92,0.96,8.65,0.00,0.96,12.50,1.92,10.58,0.00,9.62,0.00,10.58,0.00,0.00,0.96,0.00,4.81,3.85,0.00,0.00,0.96,0.00,0.00,0.96,0.00,0.96,0.00,4.81,0.00,0.00,3.85,0.00,4.81,0.96,0.00,1.92,0.96,0.96,5.77,19.23,0.00,6.73,1.92,4.81,0.00,0.00,2.88,0.00,0.96,2.88,0.00,14.42,9.62,0.00,2.88,0.96,0.96,44.23,7.69,7.69,0.00,0.00,7.69,10.58,2.88,0.96,6.73,0.00,0.00
rick-129.csv.txt,1,125,61.67,88.48,16.68,99.00,5.00,10.40,83.20,45.60,20.80,12.80,4.00,3.20,4.80,0.80,0.00,8.00,6.40,10.40,8.00,2.40,0.80,1.60,20.80,4.80,3.20,1.60,5.60,3.20,7.20,7.20,0.00,0.00,0.00,0.00,12.00,0.00,0.80,0.00,0.80,9.60,1.60,1.60,0.00,1.60,3.20,2.40,3.20,0.00,1.60,1.60,0.80,0.00,0.80,0.00,0.80,14.40,4.00,0.80,3.20,7.20,0.00,3.20,15.20,0.00,8.00,0.00,4.00,4.00,0.00,0.00,0.00,0.80,0.00,0.00,4.80,0.00,0.00,2.40,2.40,0.00,42.40,12.80,8.00,0.00,0.00,6.40,4.00,2.40,1.60,7.20,0.00,0.00
rick-15.csv.txt,1,155,8.69,55.12,86.95,49.81,5.34,6.45,89.68,58.06,28.39,20.00,10.97,2.58,6.45,0.00,0.00,8.39,3.87,9.03,11.61,7.10,2.58,3.23,22.58,3.87,1.94,1.29,1.94,4.52,5.16,3.23,1.94,0.00,1.29,0.65,10.97,0.00,0.00,0.00,0.65,19.35,6.45,0.00,0.65,7.10,2.58,3.23,1.29,0.65,0.00,0.65,1.29,0.65,0.00,0.65,0.00,7.10,3.87,0.00,2.58,1.94,0.00,0.65,20.00,0.65,7.74,0.00,5.81,1.94,0.65,0.00,0.65,0.00,0.00,0.00,9.68,1.29,1.29,3.23,5.16,0.00,37.42,13.55,10.32,0.00,0.00,1.94,3.87,0.00,0.65,7.10,0.00,0.00
rick-164.csv.txt,1,175,26.57,99.00,65.73,58.20,5.65,4.00,88.00,54.29,24.00,17.14,2.86,1.71,10.29,2.29,0.00,6.86,6.29,9.14,10.29,7.43,2.29,1.14,23.43,2.86,1.14,3.43,1.14,3.43,5.14,3.43,1.71,1.14,0.57,0.00,18.86,1.14,0.57,0.00,4.57,8.00,4.00,0.00,1.14,1.14,0.00,2.86,2.29,1.71,0.00,0.57,0.00,0.00,0.00,0.00,0.00,7.43,1.71,0.00,1.71,2.86,1.14,1.71,19.43,1.71,17.14,1.71,12.00,4.57,0.57,0.00,0.00,0.00,0.57,0.57,6.29,0.00,0.57,1.71,1.71,1.71,36.57,9.71,10.29,0.00,0.00,4.57,4.00,1.14,0.00,6.86,0.00,0.00
rick-174.csv.txt,1,186,18.82,99.00,29.34,45.52,6.00,6.99,93.55,66.13,32.26,25.27,5.91,3.76,8.60,3.23,3.76,6.99,4.84,13.98,12.37,3.23,2.69,1.61,24.73,3.76,1.08,2.69,0.54,1.61,3.23,2.15,1.08,0.00,1.08,0.00,22.58,0.00,0.54,0.00,4.30,10.22,1.61,1.08,2.15,2.15,1.61,3.23,1.08,0.54,0.00,0.54,1.08,1.08,0.00,0.00,0.00,13.44,4.30,1.61,3.23,4.30,0.54,5.38,16.67,3.76,12.37,4.30,6.99,1.61,1.08,0.00,0.00,0.00,0.00,1.08,3.76,0.54,2.69,0.00,1.08,0.00,26.88,7.53,3.23,0.00,0.00,4.30,4.84,1.08,0.00,5.91,0.00,0.00
rick-106.csv.txt,1,177,19.94,83.16,22.08,3.78,5.71,7.91,88.70,55.93,23.16,17.51,6.78,1.13,7.34,2.26,0.00,5.65,5.08,9.04,12.43,3.39,5.08,2.82,22.03,5.65,1.69,1.13,0.00,1.13,3.39,0.56,2.82,0.56,1.69,0.00,15.25,0.56,0.56,2.82,1.13,14.69,3.39,0.56,6.21,5.08,0.00,3.39,1.13,0.56,0.56,0.00,4.52,1.13,1.69,1.69,0.00,5.65,1.69,0.00,2.26,1.13,0.56,4.52,12.99,2.82,11.30,2.26,7.34,2.26,0.00,0.00,0.00,0.56,0.56,2.26,6.21,1.13,0.56,0.56,3.95,0.00,32.77,9.04,9.04,0.00,0.00,2.82,6.78,0.00,0.00,5.08,0.00,0.00
rick-116.csv.txt,1,267,6.02,34.00,88.13,20.13,7.03,10.86,93.63,62.17,21.72,14.23,4.87,0.37,5.24,2.62,1.12,7.49,5.24,10.11,14.98,11.61,2.25,7.49,20.22,3.75,2.25,2.62,1.12,3.37,6.37,3.00,3.37,1.12,1.12,0.37,11.99,0.75,0.00,0.00,3.00,18.73,4.87,3.37,0.00,1.50,2.25,7.87,0.75,0.00,0.37,0.37,1.12,0.37,0.00,0.75,0.00,10.86,1.50,1.50,6.74,1.12,0.37,2.25,19.10,1.12,13.11,1.12,8.61,4.12,0.37,0.00,0.00,0.00,3.00,0.37,3.00,1.50,0.00,0.37,1.12,0.00,34.46,10.11,6.74,0.00,0.00,1.87,2.25,1.50,0.00,11.99,0.00,0.00
rick-77.csv.txt,1,126,15.91,91.13,10.56,95.81,4.20,11.11,86.51,48.41,23.02,17.46,6.35,0.79,5.56,4.76,0.00,5.56,5.56,7.94,12.70,4.76,3.97,3.97,24.60,3.97,0.79,5.56,1.59,1.59,9.52,7.14,2.38,0.00,1.59,0.00,20.63,0.00,1.59,0.00,5.56,7.94,2.38,0.79,1.59,0.79,0.00,2.38,0.79,0.00,0.79,0.00,2.38,0.00,1.59,0.79,0.00,14.29,3.97,1.59,6.35,2.38,1.59,1.59,22.22,0.79,8.73,2.38,3.97,2.38,0.79,0.00,0.00,0.79,1.59,0.79,4.76,0.79,0.79,0.79,2.38,0.00,46.83,17.46,6.35,0.00,0.00,2.38,3.97,2.38,1.59,12.70,0.00,0.00
rick-67.csv.txt,1,122,33.16,71.69,41.26,40.51,3.70,31.15,72.13,42.62,18.03,14.75,9.84,0.00,4.92,0.00,0.00,3.28,5.74,6.56,13.11,4.10,2.46,1.64,21.31,2.46,0.00,3.28,0.00,0.00,5.74,3.28,2.46,0.00,0.82,0.82,13.11,0.00,0.82,0.00,0.82,4.92,0.82,1.64,0.82,0.82,0.00,0.82,1.64,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,11.48,3.28,0.00,2.46,4.92,1.64,3.28,15.57,2.46,9.02,1.64,4.92,2.46,0.00,0.00,0.00,0.00,0.00,0.00,5.74,0.00,2.46,2.46,1.64,0.82,62.30,16.39,8.20,0.00,0.00,1.64,27.05,1.64,0.00,7.38,0.00,0.00
rick-51.csv.txt,1,133,1.82,58.91,81.22,89.05,4.43,8.27,87.97,57.14,27.07,18.80,9.02,1.50,4.51,2.26,1.50,8.27,3.01,4.51,18.80,5.26,1.50,5.26,27.07,5.26,1.50,5.26,0.75,2.26,5.26,4.51,0.75,0.75,0.00,0.00,14.29,0.00,0.00,0.00,2.26,10.53,2.26,1.50,0.00,2.26,0.75,3.76,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.02,1.50,2.26,3.01,2.26,0.00,9.77,16.54,2.26,13.53,3.76,4.51,5.26,0.00,0.00,0.00,0.00,1.50,2.26,3.76,0.00,0.75,0.75,1.50,0.00,39.10,8.27,7.52,0.00,0.00,5.26,8.27,0.00,1.50,8.27,0.00,0.00
rick-41.csv.txt,1,139,17.90,92.48,2.65,1.87,4.96,11.51,86.33,52.52,26.62,15.83,4.32,2.88,7.91,0.72,0.00,10.79,4.32,10.79,12.23,3.60,2.88,3.60,22.30,7.91,2.16,3.60,0.00,0.00,11.51,4.32,7.19,0.00,5.04,0.00,16.55,0.72,0.72,0.00,0.72,7.91,0.72,0.72,3.60,1.44,0.00,1.44,2.88,0.00,0.72,2.16,2.16,0.00,0.00,1.44,0.72,8.63,3.60,1.44,1.44,0.72,1.44,2.16,15.83,0.72,7.19,1.44,3.60,2.16,0.72,0.72,0.72,0.00,0.72,0.72,7.91,3.60,0.00,0.72,3.60,0.00,37.41,6.47,7.91,0.00,0.00,2.88,11.51,1.44,0.00,7.19,0.00,0.00
